"id_trabajo","id_habilidad"
"AI06601",3
"AI06617",3
"AI06620",3
"AI06621",3
"AI06638",3
"AI06640",3
"AI06645",3
"AI06647",3
"AI06664",3
"AI06666",3
"AI06673",3
"AI06681",3
"AI06690",3
"AI06691",3
"AI06692",3
"AI06739",3
"AI06742",3
"AI06761",3
"AI06778",3
"AI06787",3
"AI06789",3
"AI06804",3
"AI06807",3
"AI06809",3
"AI06817",3
"AI06825",3
"AI06856",3
"AI06860",3
"AI06876",3
"AI06881",3
"AI06882",3
"AI06884",3
"AI06902",3
"AI06908",3
"AI06913",3
"AI06915",3
"AI06926",3
"AI06935",3
"AI06937",3
"AI06946",3
"AI06951",3
"AI06952",3
"AI06959",3
"AI06962",3
"AI06974",3
"AI06977",3
"AI06980",3
"AI06984",3
"AI06988",3
"AI06990",3
"AI06992",3
"AI06994",3
"AI07003",3
"AI07012",3
"AI07016",3
"AI07018",3
"AI07019",3
"AI07024",3
"AI07030",3
"AI07035",3
"AI07040",3
"AI07041",3
"AI07042",3
"AI07047",3
"AI07054",3
"AI07068",3
"AI07084",3
"AI07089",3
"AI07092",3
"AI07096",3
"AI07105",3
"AI07110",3
"AI07114",3
"AI07122",3
"AI07123",3
"AI07125",3
"AI07136",3
"AI07148",3
"AI07149",3
"AI07157",3
"AI07171",3
"AI07172",3
"AI07187",3
"AI07192",3
"AI07195",3
"AI07201",3
"AI07226",3
"AI07230",3
"AI07235",3
"AI07240",3
"AI07244",3
"AI07252",3
"AI07265",3
"AI07275",3
"AI07279",3
"AI07282",3
"AI07292",3
"AI07307",3
"AI07312",3
"AI07326",3
"AI07327",3
"AI07329",3
"AI07331",3
"AI07356",3
"AI07358",3
"AI07360",3
"AI07361",3
"AI07365",3
"AI07369",3
"AI07372",3
"AI07375",3
"AI07378",3
"AI07390",3
"AI07392",3
"AI07396",3
"AI07401",3
"AI07403",3
"AI07419",3
"AI07424",3
"AI07430",3
"AI07431",3
"AI07436",3
"AI07453",3
"AI07467",3
"AI07470",3
"AI07492",3
"AI07501",3
"AI07511",3
"AI07531",3
"AI07557",3
"AI07562",3
"AI07570",3
"AI07573",3
"AI07574",3
"AI07575",3
"AI07581",3
"AI07601",3
"AI07605",3
"AI07608",3
"AI07610",3
"AI07612",3
"AI07616",3
"AI07645",3
"AI07646",3
"AI07660",3
"AI07665",3
"AI07668",3
"AI07674",3
"AI07681",3
"AI07684",3
"AI07696",3
"AI07700",3
"AI07705",3
"AI07712",3
"AI07730",3
"AI07743",3
"AI07746",3
"AI07755",3
"AI07760",3
"AI07762",3
"AI07768",3
"AI07784",3
"AI07790",3
"AI07792",3
"AI07795",3
"AI07801",3
"AI07802",3
"AI07804",3
"AI07807",3
"AI07823",3
"AI07833",3
"AI07835",3
"AI07837",3
"AI07841",3
"AI07850",3
"AI07859",3
"AI07862",3
"AI07865",3
"AI07877",3
"AI07881",3
"AI07882",3
"AI07891",3
"AI07900",3
"AI07901",3
"AI07905",3
"AI07914",3
"AI07918",3
"AI07922",3
"AI07926",3
"AI07949",3
"AI07951",3
"AI07960",3
"AI07962",3
"AI07975",3
"AI07979",3
"AI07981",3
"AI08023",3
"AI08038",3
"AI08039",3
"AI08046",3
"AI08049",3
"AI08063",3
"AI08073",3
"AI08075",3
"AI08078",3
"AI08090",3
"AI08096",3
"AI08109",3
"AI08110",3
"AI08111",3
"AI08113",3
"AI08122",3
"AI08129",3
"AI08136",3
"AI08137",3
"AI08141",3
"AI08149",3
"AI08153",3
"AI08162",3
"AI08172",3
"AI08174",3
"AI08180",3
"AI08186",3
"AI08197",3
"AI08205",3
"AI08219",3
"AI08224",3
"AI08230",3
"AI08236",3
"AI08237",3
"AI08240",3
"AI08248",3
"AI08249",3
"AI08260",3
"AI08264",3
"AI08277",3
"AI08285",3
"AI08286",3
"AI08295",3
"AI08296",3
"AI08302",3
"AI08325",3
"AI08348",3
"AI08363",3
"AI08367",3
"AI08372",3
"AI08380",3
"AI08381",3
"AI08391",3
"AI08394",3
"AI08401",3
"AI08402",3
"AI08404",3
"AI08423",3
"AI08426",3
"AI08443",3
"AI08454",3
"AI08472",3
"AI08482",3
"AI08491",3
"AI08508",3
"AI08510",3
"AI08551",3
"AI08555",3
"AI08559",3
"AI08568",3
"AI08576",3
"AI08579",3
"AI08582",3
"AI08588",3
"AI08593",3
"AI08596",3
"AI08602",3
"AI08609",3
"AI08612",3
"AI08617",3
"AI08620",3
"AI08622",3
"AI08626",3
"AI08629",3
"AI08637",3
"AI08641",3
"AI08646",3
"AI08649",3
"AI08651",3
"AI08656",3
"AI08660",3
"AI08665",3
"AI08668",3
"AI08670",3
"AI08678",3
"AI08681",3
"AI08682",3
"AI08683",3
"AI08689",3
"AI08697",3
"AI08701",3
"AI08706",3
"AI08710",3
"AI08721",3
"AI08723",3
"AI08724",3
"AI08731",3
"AI08732",3
"AI08738",3
"AI08739",3
"AI08744",3
"AI08756",3
"AI08759",3
"AI08761",3
"AI08773",3
"AI08778",3
"AI08786",3
"AI08787",3
"AI08790",3
"AI08793",3
"AI08796",3
"AI08797",3
"AI08800",3
"AI08803",3
"AI08808",3
"AI08809",3
"AI08812",3
"AI08813",3
"AI08828",3
"AI08834",3
"AI08836",3
"AI08839",3
"AI08849",3
"AI08853",3
"AI08857",3
"AI08861",3
"AI08862",3
"AI08865",3
"AI08872",3
"AI08888",3
"AI08903",3
"AI08909",3
"AI08916",3
"AI08924",3
"AI08928",3
"AI08937",3
"AI08944",3
"AI08950",3
"AI08955",3
"AI08957",3
"AI08958",3
"AI08970",3
"AI08972",3
"AI08974",3
"AI08977",3
"AI08978",3
"AI08983",3
"AI08987",3
"AI08988",3
"AI08989",3
"AI08990",3
"AI08992",3
"AI08998",3
"AI08999",3
"AI09005",3
"AI09010",3
"AI09017",3
"AI09035",3
"AI09042",3
"AI09048",3
"AI09049",3
"AI09060",3
"AI09067",3
"AI09073",3
"AI09075",3
"AI09077",3
"AI09078",3
"AI09082",3
"AI09092",3
"AI09100",3
"AI09101",3
"AI09102",3
"AI09113",3
"AI09116",3
"AI09122",3
"AI09127",3
"AI09128",3
"AI09145",3
"AI09180",3
"AI09188",3
"AI09201",3
"AI09222",3
"AI09224",3
"AI09233",3
"AI09242",3
"AI09244",3
"AI09256",3
"AI09261",3
"AI09262",3
"AI09276",3
"AI09287",3
"AI09288",3
"AI09290",3
"AI09291",3
"AI09293",3
"AI09295",3
"AI09303",3
"AI09309",3
"AI09325",3
"AI09338",3
"AI09339",3
"AI09341",3
"AI09346",3
"AI09357",3
"AI09362",3
"AI09363",3
"AI09371",3
"AI09375",3
"AI09385",3
"AI09386",3
"AI09392",3
"AI09393",3
"AI09398",3
"AI09413",3
"AI09420",3
"AI09431",3
"AI09433",3
"AI09438",3
"AI09439",3
"AI09452",3
"AI09462",3
"AI09463",3
"AI09470",3
"AI09478",3
"AI09480",3
"AI09491",3
"AI09493",3
"AI09497",3
"AI09503",3
"AI09507",3
"AI09516",3
"AI09519",3
"AI09535",3
"AI09541",3
"AI09542",3
"AI09557",3
"AI09568",3
"AI09571",3
"AI09584",3
"AI09608",3
"AI09626",3
"AI09640",3
"AI09646",3
"AI09650",3
"AI09651",3
"AI09655",3
"AI09657",3
"AI09661",3
"AI09665",3
"AI09669",3
"AI09690",3
"AI09697",3
"AI09703",3
"AI09713",3
"AI09724",3
"AI09730",3
"AI09731",3
"AI09735",3
"AI09741",3
"AI09743",3
"AI09748",3
"AI09761",3
"AI09762",3
"AI09770",3
"AI09794",3
"AI09797",3
"AI09808",3
"AI09816",3
"AI09825",3
"AI09833",3
"AI09836",3
"AI09841",3
"AI09855",3
"AI09858",3
"AI09859",3
"AI09860",3
"AI09868",3
"AI09871",3
"AI09873",3
"AI09878",3
"AI09879",3
"AI09881",3
"AI09889",3
"AI09892",3
"AI09894",3
"AI09896",3
"AI09922",3
"AI09929",3
"AI09930",3
"AI09931",3
"AI09933",3
"AI09937",3
"AI09952",3
"AI09957",3
"AI09961",3
"AI09963",3
"AI09973",3
"AI09974",3
"AI09975",3
"AI09980",3
"AI09983",3
"AI09991",3
"AI09999",3
"AI10012",3
"AI10014",3
"AI10017",3
"AI10019",3
"AI10030",3
"AI10035",3
"AI10039",3
"AI10043",3
"AI10068",3
"AI10069",3
"AI10071",3
"AI10073",3
"AI10076",3
"AI10079",3
"AI10090",3
"AI10092",3
"AI10103",3
"AI10110",3
"AI10120",3
"AI10121",3
"AI10125",3
"AI10134",3
"AI10138",3
"AI10160",3
"AI10162",3
"AI10166",3
"AI10174",3
"AI10179",3
"AI10182",3
"AI10184",3
"AI10191",3
"AI10200",3
"AI10206",3
"AI10207",3
"AI10209",3
"AI10216",3
"AI10226",3
"AI10243",3
"AI10246",3
"AI10255",3
"AI10266",3
"AI10268",3
"AI10277",3
"AI10282",3
"AI10290",3
"AI10293",3
"AI10302",3
"AI10311",3
"AI10313",3
"AI10315",3
"AI10317",3
"AI10321",3
"AI10328",3
"AI10329",3
"AI10341",3
"AI10344",3
"AI10345",3
"AI10351",3
"AI10362",3
"AI10369",3
"AI10372",3
"AI10376",3
"AI10381",3
"AI10383",3
"AI10384",3
"AI10400",3
"AI10402",3
"AI10405",3
"AI10413",3
"AI10421",3
"AI10423",3
"AI10435",3
"AI10441",3
"AI10443",3
"AI10445",3
"AI10455",3
"AI10479",3
"AI10486",3
"AI10487",3
"AI10490",3
"AI10495",3
"AI10503",3
"AI10507",3
"AI10509",3
"AI10524",3
"AI10525",3
"AI10530",3
"AI10539",3
"AI10541",3
"AI10544",3
"AI10558",3
"AI10571",3
"AI10576",3
"AI10578",3
"AI10600",3
"AI10610",3
"AI10613",3
"AI10614",3
"AI10615",3
"AI10632",3
"AI10636",3
"AI10641",3
"AI10642",3
"AI10652",3
"AI10655",3
"AI10661",3
"AI10663",3
"AI10666",3
"AI10695",3
"AI10709",3
"AI10711",3
"AI10715",3
"AI10723",3
"AI10724",3
"AI10725",3
"AI10735",3
"AI10742",3
"AI10745",3
"AI10751",3
"AI10756",3
"AI10759",3
"AI10760",3
"AI10763",3
"AI10765",3
"AI10766",3
"AI10772",3
"AI10776",3
"AI10783",3
"AI10785",3
"AI10799",3
"AI10811",3
"AI10813",3
"AI10814",3
"AI10836",3
"AI10839",3
"AI10844",3
"AI10846",3
"AI10847",3
"AI10849",3
"AI10855",3
"AI10867",3
"AI10870",3
"AI10877",3
"AI10880",3
"AI10882",3
"AI10885",3
"AI10893",3
"AI10905",3
"AI10913",3
"AI10915",3
"AI10921",3
"AI10924",3
"AI10940",3
"AI10948",3
"AI10955",3
"AI10957",3
"AI10959",3
"AI10961",3
"AI10973",3
"AI10974",3
"AI10981",3
"AI10984",3
"AI10987",3
"AI10993",3
"AI11000",3
"AI11017",3
"AI11018",3
"AI11023",3
"AI11025",3
"AI11026",3
"AI11029",3
"AI11034",3
"AI11040",3
"AI11043",3
"AI11050",3
"AI11061",3
"AI11069",3
"AI11078",3
"AI11082",3
"AI11086",3
"AI11092",3
"AI11095",3
"AI11096",3
"AI11117",3
"AI11120",3
"AI11124",3
"AI11125",3
"AI11126",3
"AI11135",3
"AI11136",3
"AI11137",3
"AI11139",3
"AI11142",3
"AI11143",3
"AI11147",3
"AI11155",3
"AI11158",3
"AI11160",3
"AI11164",3
"AI11175",3
"AI11177",3
"AI11178",3
"AI11200",3
"AI11205",3
"AI11237",3
"AI11245",3
"AI11251",3
"AI11253",3
"AI11265",3
"AI11281",3
"AI11288",3
"AI11316",3
"AI11327",3
"AI11329",3
"AI11332",3
"AI11338",3
"AI11343",3
"AI11346",3
"AI11355",3
"AI11370",3
"AI11375",3
"AI11377",3
"AI11379",3
"AI11382",3
"AI11397",3
"AI11402",3
"AI11407",3
"AI11413",3
"AI11416",3
"AI11418",3
"AI11421",3
"AI11435",3
"AI11439",3
"AI11442",3
"AI11444",3
"AI11452",3
"AI11457",3
"AI11460",3
"AI11466",3
"AI11470",3
"AI11477",3
"AI11489",3
"AI11490",3
"AI11501",3
"AI11508",3
"AI11520",3
"AI11526",3
"AI11529",3
"AI11530",3
"AI11537",3
"AI11545",3
"AI11554",3
"AI11558",3
"AI11565",3
"AI11572",3
"AI11576",3
"AI11589",3
"AI11595",3
"AI11602",3
"AI11603",3
"AI11611",3
"AI11613",3
"AI11614",3
"AI11616",3
"AI11620",3
"AI11621",3
"AI11636",3
"AI11642",3
"AI11647",3
"AI11648",3
"AI11651",3
"AI11652",3
"AI11661",3
"AI11677",3
"AI11681",3
"AI11687",3
"AI11707",3
"AI11710",3
"AI11711",3
"AI11713",3
"AI11719",3
"AI11721",3
"AI11726",3
"AI11743",3
"AI11746",3
"AI11747",3
"AI11758",3
"AI11768",3
"AI11772",3
"AI11777",3
"AI11785",3
"AI11790",3
"AI11792",3
"AI11794",3
"AI11812",3
"AI11813",3
"AI11818",3
"AI11821",3
"AI11830",3
"AI11833",3
"AI11836",3
"AI11837",3
"AI11840",3
"AI11847",3
"AI11848",3
"AI11851",3
"AI11855",3
"AI11856",3
"AI11858",3
"AI11864",3
"AI11875",3
"AI11901",3
"AI11904",3
"AI11919",3
"AI11923",3
"AI11929",3
"AI11936",3
"AI11938",3
"AI11942",3
"AI11944",3
"AI11956",3
"AI11968",3
"AI11987",3
"AI11989",3
"AI11993",3
"AI11998",3
"AI12005",3
"AI12006",3
"AI12014",3
"AI12015",3
"AI12020",3
"AI12024",3
"AI12030",3
"AI12042",3
"AI12045",3
"AI12054",3
"AI12060",3
"AI12066",3
"AI12068",3
"AI12076",3
"AI12077",3
"AI12082",3
"AI12086",3
"AI12090",3
"AI12094",3
"AI12102",3
"AI12108",3
"AI12109",3
"AI12113",3
"AI12117",3
"AI12119",3
"AI12120",3
"AI12128",3
"AI12137",3
"AI12142",3
"AI12143",3
"AI12149",3
"AI12157",3
"AI12176",3
"AI12177",3
"AI12184",3
"AI12189",3
"AI12211",3
"AI12215",3
"AI12225",3
"AI12226",3
"AI12227",3
"AI12230",3
"AI12232",3
"AI12236",3
"AI12240",3
"AI12246",3
"AI12247",3
"AI12257",3
"AI12260",3
"AI12265",3
"AI12268",3
"AI12276",3
"AI12279",3
"AI12286",3
"AI12288",3
"AI12294",3
"AI12296",3
"AI12301",3
"AI12303",3
"AI12307",3
"AI12309",3
"AI12310",3
"AI12313",3
"AI12328",3
"AI12334",3
"AI12338",3
"AI12345",3
"AI12349",3
"AI12351",3
"AI12355",3
"AI12368",3
"AI12376",3
"AI12380",3
"AI12386",3
"AI12401",3
"AI12419",3
"AI12421",3
"AI12430",3
"AI12434",3
"AI12438",3
"AI12440",3
"AI12448",3
"AI12450",3
"AI12452",3
"AI12456",3
"AI12461",3
"AI12464",3
"AI12465",3
"AI12466",3
"AI12477",3
"AI12482",3
"AI12491",3
"AI12495",3
"AI12501",3
"AI12512",3
"AI12513",3
"AI12514",3
"AI12515",3
"AI12518",3
"AI12521",3
"AI12538",3
"AI12544",3
"AI12546",3
"AI12552",3
"AI12554",3
"AI12559",3
"AI12563",3
"AI12565",3
"AI12568",3
"AI12573",3
"AI12576",3
"AI12578",3
"AI12579",3
"AI12580",3
"AI12581",3
"AI12583",3
"AI12585",3
"AI12586",3
"AI12588",3
"AI12592",3
"AI12595",3
"AI12603",3
"AI12607",3
"AI12610",3
"AI12626",3
"AI12628",3
"AI12629",3
"AI12630",3
"AI12648",3
"AI12651",3
"AI12655",3
"AI12676",3
"AI12679",3
"AI12681",3
"AI12691",3
"AI12693",3
"AI12696",3
"AI12699",3
"AI12701",3
"AI12703",3
"AI12707",3
"AI12713",3
"AI12721",3
"AI12723",3
"AI12732",3
"AI12737",3
"AI12742",3
"AI12746",3
"AI12750",3
"AI12756",3
"AI12757",3
"AI12760",3
"AI12761",3
"AI12770",3
"AI12777",3
"AI12780",3
"AI12781",3
"AI12798",3
"AI12818",3
"AI12834",3
"AI12838",3
"AI12842",3
"AI12843",3
"AI12869",3
"AI12885",3
"AI12895",3
"AI12906",3
"AI12917",3
"AI12918",3
"AI12923",3
"AI12930",3
"AI12934",3
"AI12937",3
"AI12942",3
"AI12948",3
"AI12963",3
"AI12979",3
"AI12987",3
"AI12990",3
"AI12992",3
"AI12993",3
"AI12995",3
"AI13006",3
"AI13029",3
"AI13038",3
"AI13039",3
"AI13041",3
"AI13051",3
"AI13053",3
"AI13056",3
"AI13082",3
"AI13083",3
"AI13103",3
"AI13105",3
"AI13111",3
"AI13114",3
"AI13122",3
"AI13128",3
"AI13129",3
"AI13131",3
"AI13147",3
"AI13156",3
"AI13161",3
"AI13174",3
"AI13178",3
"AI13179",3
"AI13180",3
"AI13183",3
"AI13204",3
"AI13220",3
"AI13223",3
"AI13232",3
"AI13239",3
"AI13247",3
"AI13258",3
"AI13262",3
"AI13269",3
"AI13278",3
"AI13281",3
"AI13285",3
"AI13288",3
"AI13292",3
"AI13302",3
"AI13308",3
"AI13314",3
"AI13317",3
"AI13333",3
"AI13346",3
"AI13347",3
"AI13349",3
"AI13354",3
"AI13363",3
"AI13367",3
"AI13390",3
"AI13401",3
"AI13418",3
"AI13421",3
"AI13427",3
"AI13434",3
"AI13438",3
"AI13453",3
"AI13456",3
"AI13458",3
"AI13480",3
"AI13490",3
"AI13513",3
"AI13514",3
"AI13521",3
"AI13528",3
"AI13536",3
"AI13545",3
"AI13547",3
"AI13553",3
"AI13557",3
"AI13564",3
"AI13566",3
"AI13567",3
"AI13568",3
"AI13574",3
"AI13577",3
"AI13589",3
"AI13592",3
"AI13608",3
"AI13610",3
"AI13615",3
"AI13637",3
"AI13643",3
"AI13649",3
"AI13652",3
"AI13658",3
"AI13661",3
"AI13673",3
"AI13681",3
"AI13684",3
"AI13685",3
"AI13687",3
"AI13688",3
"AI13694",3
"AI13703",3
"AI13711",3
"AI13712",3
"AI13720",3
"AI13724",3
"AI13735",3
"AI13743",3
"AI13747",3
"AI13749",3
"AI13753",3
"AI13776",3
"AI13778",3
"AI13784",3
"AI13785",3
"AI13787",3
"AI13804",3
"AI13824",3
"AI13832",3
"AI13834",3
"AI13836",3
"AI13843",3
"AI13848",3
"AI13855",3
"AI13861",3
"AI13871",3
"AI13873",3
"AI13877",3
"AI13893",3
"AI13894",3
"AI13896",3
"AI13898",3
"AI13900",3
"AI13911",3
"AI13914",3
"AI13917",3
"AI13922",3
"AI13924",3
"AI13925",3
"AI13927",3
"AI13930",3
"AI13936",3
"AI13942",3
"AI13945",3
"AI13947",3
"AI13950",3
"AI13953",3
"AI13955",3
"AI13965",3
"AI13975",3
"AI13977",3
"AI13982",3
"AI13988",3
"AI13998",3
"AI14013",3
"AI14015",3
"AI14017",3
"AI14023",3
"AI14029",3
"AI14035",3
"AI14038",3
"AI14055",3
"AI14062",3
"AI14077",3
"AI14095",3
"AI14096",3
"AI14098",3
"AI14102",3
"AI14108",3
"AI14132",3
"AI14136",3
"AI14137",3
"AI14150",3
"AI14157",3
"AI14170",3
"AI14172",3
"AI14180",3
"AI14185",3
"AI14192",3
"AI14200",3
"AI14203",3
"AI14215",3
"AI14234",3
"AI14240",3
"AI14245",3
"AI14256",3
"AI14266",3
"AI14267",3
"AI14286",3
"AI14303",3
"AI14308",3
"AI14313",3
"AI14331",3
"AI14333",3
"AI14337",3
"AI14351",3
"AI14358",3
"AI14368",3
"AI14369",3
"AI14375",3
"AI14377",3
"AI14380",3
"AI14384",3
"AI14391",3
"AI14394",3
"AI14398",3
"AI14400",3
"AI14407",3
"AI14419",3
"AI14422",3
"AI14426",3
"AI14432",3
"AI14435",3
"AI14446",3
"AI14450",3
"AI14452",3
"AI14472",3
"AI14485",3
"AI14491",3
"AI14509",3
"AI14515",3
"AI14526",3
"AI14532",3
"AI14536",3
"AI14540",3
"AI14542",3
"AI14544",3
"AI14553",3
"AI14555",3
"AI14572",3
"AI14577",3
"AI14578",3
"AI14583",3
"AI14586",3
"AI14591",3
"AI14612",3
"AI14613",3
"AI14616",3
"AI14627",3
"AI14630",3
"AI14633",3
"AI14643",3
"AI14645",3
"AI14662",3
"AI14669",3
"AI14677",3
"AI14678",3
"AI14692",3
"AI14705",3
"AI14712",3
"AI14718",3
"AI14719",3
"AI14725",3
"AI14744",3
"AI14749",3
"AI14751",3
"AI14763",3
"AI14765",3
"AI14768",3
"AI14778",3
"AI14779",3
"AI14792",3
"AI14794",3
"AI14795",3
"AI14798",3
"AI14800",3
"AI14816",3
"AI14819",3
"AI14835",3
"AI14849",3
"AI14855",3
"AI14856",3
"AI14869",3
"AI14871",3
"AI14888",3
"AI14899",3
"AI14900",3
"AI14909",3
"AI14912",3
"AI14925",3
"AI14931",3
"AI14947",3
"AI14952",3
"AI14961",3
"AI14963",3
"AI14990",3
"AI14996",3
"AI14999",3
"AI00001",4
"AI00009",4
"AI00033",4
"AI00040",4
"AI00050",4
"AI00064",4
"AI00084",4
"AI00088",4
"AI00124",4
"AI00129",4
"AI00132",4
"AI00133",4
"AI00134",4
"AI00138",4
"AI00140",4
"AI00143",4
"AI00147",4
"AI00154",4
"AI00161",4
"AI00167",4
"AI00170",4
"AI00172",4
"AI00181",4
"AI00184",4
"AI00188",4
"AI00194",4
"AI00204",4
"AI00225",4
"AI00233",4
"AI00237",4
"AI00246",4
"AI00261",4
"AI00265",4
"AI00266",4
"AI00293",4
"AI00303",4
"AI00310",4
"AI00311",4
"AI00314",4
"AI00318",4
"AI00322",4
"AI00326",4
"AI00336",4
"AI00347",4
"AI00352",4
"AI00359",4
"AI00364",4
"AI00369",4
"AI00372",4
"AI00379",4
"AI00380",4
"AI00409",4
"AI00411",4
"AI00416",4
"AI00425",4
"AI00439",4
"AI00440",4
"AI00441",4
"AI00446",4
"AI00447",4
"AI00459",4
"AI00471",4
"AI00477",4
"AI00480",4
"AI00485",4
"AI00506",4
"AI00507",4
"AI00518",4
"AI00519",4
"AI00521",4
"AI00524",4
"AI00526",4
"AI00530",4
"AI00551",4
"AI00559",4
"AI00568",4
"AI00572",4
"AI00585",4
"AI00586",4
"AI00589",4
"AI00598",4
"AI00603",4
"AI00607",4
"AI00629",4
"AI00635",4
"AI00639",4
"AI00640",4
"AI00645",4
"AI00655",4
"AI00666",4
"AI00672",4
"AI00694",4
"AI00708",4
"AI00711",4
"AI00713",4
"AI00717",4
"AI00722",4
"AI00733",4
"AI00735",4
"AI00740",4
"AI00747",4
"AI00748",4
"AI00749",4
"AI00750",4
"AI00761",4
"AI00763",4
"AI00766",4
"AI00779",4
"AI00783",4
"AI00784",4
"AI00790",4
"AI00798",4
"AI00800",4
"AI00810",4
"AI00816",4
"AI00827",4
"AI00828",4
"AI00834",4
"AI00839",4
"AI00841",4
"AI00852",4
"AI00857",4
"AI00860",4
"AI00878",4
"AI00879",4
"AI00888",4
"AI00890",4
"AI00893",4
"AI00929",4
"AI00930",4
"AI00936",4
"AI00943",4
"AI00957",4
"AI00959",4
"AI00963",4
"AI00969",4
"AI00971",4
"AI00978",4
"AI00979",4
"AI01004",4
"AI01012",4
"AI01025",4
"AI01028",4
"AI01040",4
"AI01042",4
"AI01043",4
"AI01044",4
"AI01057",4
"AI01071",4
"AI01082",4
"AI01091",4
"AI01094",4
"AI01109",4
"AI01116",4
"AI01146",4
"AI01185",4
"AI01196",4
"AI01197",4
"AI01202",4
"AI01231",4
"AI01236",4
"AI01262",4
"AI01267",4
"AI01276",4
"AI01279",4
"AI01283",4
"AI01300",4
"AI01308",4
"AI01309",4
"AI01313",4
"AI01329",4
"AI01340",4
"AI01349",4
"AI01354",4
"AI01359",4
"AI01362",4
"AI01371",4
"AI01378",4
"AI01381",4
"AI01388",4
"AI01389",4
"AI01399",4
"AI01412",4
"AI01421",4
"AI01423",4
"AI01437",4
"AI01439",4
"AI01453",4
"AI01457",4
"AI01460",4
"AI01467",4
"AI01470",4
"AI01476",4
"AI01480",4
"AI01494",4
"AI01529",4
"AI01540",4
"AI01541",4
"AI01560",4
"AI01561",4
"AI01562",4
"AI01564",4
"AI01566",4
"AI01567",4
"AI01575",4
"AI01596",4
"AI01604",4
"AI01614",4
"AI01618",4
"AI01643",4
"AI01648",4
"AI01650",4
"AI01654",4
"AI01656",4
"AI01664",4
"AI01672",4
"AI01681",4
"AI01702",4
"AI01714",4
"AI01731",4
"AI01758",4
"AI01795",4
"AI01802",4
"AI01803",4
"AI01807",4
"AI01808",4
"AI01821",4
"AI01823",4
"AI01824",4
"AI01829",4
"AI01838",4
"AI01839",4
"AI01847",4
"AI01849",4
"AI01876",4
"AI01879",4
"AI01901",4
"AI01911",4
"AI01912",4
"AI01927",4
"AI01928",4
"AI01933",4
"AI01950",4
"AI01979",4
"AI02009",4
"AI02014",4
"AI02030",4
"AI02033",4
"AI02038",4
"AI02042",4
"AI02046",4
"AI02069",4
"AI02077",4
"AI02079",4
"AI02082",4
"AI02086",4
"AI02091",4
"AI02094",4
"AI02101",4
"AI02105",4
"AI02108",4
"AI02139",4
"AI02144",4
"AI02150",4
"AI02151",4
"AI02152",4
"AI02164",4
"AI02171",4
"AI02172",4
"AI02179",4
"AI02180",4
"AI02181",4
"AI02190",4
"AI02197",4
"AI02219",4
"AI02235",4
"AI02251",4
"AI02258",4
"AI02264",4
"AI02280",4
"AI02285",4
"AI02297",4
"AI02326",4
"AI02355",4
"AI02359",4
"AI02361",4
"AI02363",4
"AI02376",4
"AI02380",4
"AI02403",4
"AI02409",4
"AI02412",4
"AI02416",4
"AI02431",4
"AI02436",4
"AI02444",4
"AI02451",4
"AI02455",4
"AI02460",4
"AI02469",4
"AI02470",4
"AI02473",4
"AI02488",4
"AI02492",4
"AI02503",4
"AI02508",4
"AI02526",4
"AI02534",4
"AI02536",4
"AI02542",4
"AI02547",4
"AI02557",4
"AI02567",4
"AI02599",4
"AI02601",4
"AI02603",4
"AI02612",4
"AI02614",4
"AI02618",4
"AI02638",4
"AI02641",4
"AI02644",4
"AI02652",4
"AI02668",4
"AI02669",4
"AI02671",4
"AI02684",4
"AI02685",4
"AI02690",4
"AI02701",4
"AI02715",4
"AI02719",4
"AI02720",4
"AI02732",4
"AI02751",4
"AI02760",4
"AI02777",4
"AI02781",4
"AI02786",4
"AI02791",4
"AI02797",4
"AI02798",4
"AI02800",4
"AI02811",4
"AI02816",4
"AI02817",4
"AI02839",4
"AI02840",4
"AI02848",4
"AI02889",4
"AI02897",4
"AI02905",4
"AI02913",4
"AI02919",4
"AI02927",4
"AI02934",4
"AI02938",4
"AI02940",4
"AI02949",4
"AI02951",4
"AI02965",4
"AI02980",4
"AI02981",4
"AI02984",4
"AI03002",4
"AI03003",4
"AI03015",4
"AI03018",4
"AI03046",4
"AI03050",4
"AI03051",4
"AI03066",4
"AI03072",4
"AI03084",4
"AI03087",4
"AI03088",4
"AI03090",4
"AI03092",4
"AI03098",4
"AI03111",4
"AI03113",4
"AI03119",4
"AI03132",4
"AI03149",4
"AI03158",4
"AI03171",4
"AI03180",4
"AI03183",4
"AI03184",4
"AI03188",4
"AI03191",4
"AI03194",4
"AI03195",4
"AI03199",4
"AI03202",4
"AI03204",4
"AI03206",4
"AI03212",4
"AI03214",4
"AI03215",4
"AI03224",4
"AI03232",4
"AI03247",4
"AI03249",4
"AI03256",4
"AI03264",4
"AI03269",4
"AI03282",4
"AI03294",4
"AI03298",4
"AI03315",4
"AI03323",4
"AI03324",4
"AI03332",4
"AI03358",4
"AI03388",4
"AI03389",4
"AI03425",4
"AI03430",4
"AI03432",4
"AI03434",4
"AI03452",4
"AI03453",4
"AI03457",4
"AI03463",4
"AI03467",4
"AI03482",4
"AI03484",4
"AI03489",4
"AI03523",4
"AI03524",4
"AI03527",4
"AI03528",4
"AI03534",4
"AI03535",4
"AI03538",4
"AI03565",4
"AI03569",4
"AI03575",4
"AI03584",4
"AI03602",4
"AI03605",4
"AI03606",4
"AI03616",4
"AI03619",4
"AI03620",4
"AI03621",4
"AI03626",4
